"t","c","o","h","l","v","date","s"
"1375747200","52.35719584","54.29635124","53.32677354","51.38761814","4000","2013-08-06 00:00:00",""
"1375833600","51.38858771","52.35818371","53.3277797","51.38858771","12900","2013-08-07 00:00:00",""
"1375920000","52.35983202","51.3902055","52.35983202","51.3902055","11000","2013-08-08 00:00:00",""
"1376179200","51.39117513","52.36081994","53.33046476","51.39117513","21100","2013-08-11 00:00:00",""
"1376265600","50.41988192","51.38949503","51.38949503","50.41988192","8000","2013-08-12 00:00:00",""
"1376352000","49.45182019","50.42146372","49.45182019","49.45182019","4000","2013-08-13 00:00:00",""
"1376438400","51.39033154","49.45107374","51.39033154","50.42070264","3000","2013-08-14 00:00:00",""
"1376524800","51.39033154","51.39033154","51.39033154","50.42070264","3500","2013-08-15 00:00:00",""
"1376784000","51.39033154","51.39033154","52.35996044","51.39033154","6520","2013-08-18 00:00:00",""
"1376870400","52.3616088","51.39194938","52.3616088","50.42228996","8710","2013-08-19 00:00:00",""
"1376956800","53.33029857","52.36065678","53.33029857","51.39101498","20100","2013-08-20 00:00:00",""
"1377475200","53.33029857","53.33029857","53.33029857","52.36065678","1300","2013-08-26 00:00:00",""
"1377561600","52.35968713","53.32931097","52.35968713","50.42043946","6800","2013-08-27 00:00:00",""
"1377734400","52.35968713","52.35968713","53.32931097","52.35968713","1330","2013-08-29 00:00:00",""
"1377993600","51.39103292","52.36067505","51.39103292","51.39103292","200","2013-09-01 00:00:00",""
"1378080000","48.48230046","51.39123849","50.42159248","48.48230046","26550","2013-09-02 00:00:00",""
"1378166400","48.48230046","48.48230046","49.45194647","47.51265445","11983","2013-09-03 00:00:00",""
"1378252800","53.3305305","48.48230046","53.3305305","49.45194647","9900","2013-09-04 00:00:00",""
"1378339200","51.38929919","53.32851803","52.35890861","48.48047094","83980","2013-09-05 00:00:00",""
"1378598400","51.38929919","51.38929919","52.35890861","51.38929919","2000","2013-09-08 00:00:00",""
"1378684800","48.48066486","51.38950475","51.38950475","48.48066486","128060","2013-09-09 00:00:00",""
"1378771200","48.48066486","48.48066486","49.45027816","48.48066486","27100","2013-09-10 00:00:00",""
"1378857600","48.48066486","48.48066486","49.45027816","48.48066486","7040","2013-09-11 00:00:00",""
"1378944000","48.48066486","48.48066486","48.48066486","48.48066486","7500","2013-09-12 00:00:00",""
"1379203200","48.48066486","48.48066486","48.48066486","48.48066486","5740","2013-09-15 00:00:00",""
"1379289600","49.45027816","48.48066486","49.45027816","47.51105156","2830","2013-09-16 00:00:00",""
"1379376000","52.35795451","49.44917926","52.35795451","48.47958751","181540","2013-09-17 00:00:00",""
"1379548800","51.38933235","52.3589424","51.38933235","51.38933235","500","2013-09-19 00:00:00",""
"1379808000","49.45195452","51.39124686","51.39124686","49.45195452","8000","2013-09-22 00:00:00",""
"1379894400","49.45195452","49.45195452","50.42160069","48.48230836","9700","2013-09-23 00:00:00",""
"1379980800","52.35972945","49.45085559","54.29897869","50.42048021","35200","2013-09-24 00:00:00",""
"1380067200","51.39107446","52.36071737","51.39107446","50.42143154","5600","2013-09-25 00:00:00",""
"1380153600","51.39107446","51.39107446","52.36071737","49.45178863","62490","2013-09-26 00:00:00",""
"1380412800","52.36236576","51.39269232","52.36236576","49.45334544","22250","2013-09-29 00:00:00",""
"1380499200","49.45101823","52.35990165","53.32952946","49.45101823","57039","2013-09-30 00:00:00",""
"1380585600","52.3587381","49.44991931","52.3587381","50.41952558","62673","2013-10-01 00:00:00",""
"1380672000","57.20715725","52.35909307","57.20715725","51.38948024","231386","2013-10-02 00:00:00",""
"1380758400","62.05260346","57.20474382","62.05260346","55.26559996","67410","2013-10-03 00:00:00",""
"1381017600","61.08458285","62.0541794","63.02377596","59.14538974","58396","2013-10-06 00:00:00",""
"1381104000","60.11333798","61.08290795","61.08290795","59.14376802","8910","2013-10-07 00:00:00",""
"1381190400","56.23602768","60.11437442","59.14478774","56.23602768","3400","2013-10-08 00:00:00",""
"1381276800","57.20328736","56.23374012","57.20328736","55.26419287","7010","2013-10-09 00:00:00",""
"1382572800","58.17002292","57.20052253","59.1395233","58.17002292","1470","2013-10-24 00:00:00",""
"1382832000","56.23296115","58.17202878","57.20249497","56.23296115","6060","2013-10-27 00:00:00",""
"1383004800","52.35288683","56.23087845","56.23087845","52.35288683","20460","2013-10-29 00:00:00",""
"1383091200","54.28994365","52.35101709","56.2288702","53.32048037","16600","2013-10-30 00:00:00",""
"1383177600","54.28994365","54.28994365","55.25940693","53.32048037","14500","2013-10-31 00:00:00",""
"1383696000","51.38000267","54.2883047","54.2883047","51.38000267","14000","2013-11-06 00:00:00",""
"1383782400","51.38000267","51.38000267","51.38000267","51.38000267","1000","2013-11-07 00:00:00",""
"1384041600","50.40892062","51.37832294","50.40892062","50.40892062","500","2013-11-10 00:00:00",""
"1384300800","51.37677189","50.40739884","51.37677189","51.37677189","70","2013-11-13 00:00:00",""
"1384387200","56.22160148","51.3749117","56.22160148","52.34424966","13170","2013-11-14 00:00:00",""
"1384992000","58.16124673","56.22253851","58.16124673","57.19189262","20","2013-11-21 00:00:00",""
"1385251200","63.97737141","58.16124673","63.97737141","59.13060084","50450","2013-11-24 00:00:00",""
"1385337600","63.97737141","63.97737141","65.91607963","63.00801729","26800","2013-11-25 00:00:00",""
"1385424000","67.85440011","63.97700582","67.85440011","64.94635439","16320","2013-11-26 00:00:00",""
