"t","c","o","h","l","v","date","s"
"1356566400","136.69045832505","135.89775781275","136.69045832505","134.04812328406","189","2012-12-27 00:00:00",""
"1356912000","137.41710046132","136.69045832505","139.33279336603","137.41710046132","31","2012-12-31 00:00:00",""
"1356998400","134.04812328406","137.41710046132","135.7656410607","134.04812328406","153","2013-01-01 00:00:00",""
"1357084800","134.97294054841","134.04812328406","135.36929080456","133.51965627587","1053","2013-01-02 00:00:00",""
"1357171200","137.08680858119","134.97294054841","137.68133396541","136.0298745648","433","2013-01-03 00:00:00",""
"1357430400","142.96600404738","137.08680858119","142.96600404738","137.08680858119","660","2013-01-06 00:00:00",""
"1357516800","151.28935942647","142.96600404738","153.07293557913","144.61746344799","604","2013-01-07 00:00:00",""
"1357603200","149.57184164983","151.28935942647","149.63790002586","149.57184164983","213","2013-01-08 00:00:00",""
"1357689600","151.68570968262","149.57184164983","151.68570968262","151.68570968262","10","2013-01-09 00:00:00",""
"1358035200","147.39191524102","151.68570968262","149.50578327381","147.39191524102","21","2013-01-13 00:00:00",""
"1358208000","136.8225750771","147.39191524102","145.27804720824","136.8225750771","98","2013-01-15 00:00:00",""
"1358294400","136.69045832505","136.8225750771","136.8225750771","128.43316132198","900","2013-01-16 00:00:00",""
"1358380800","134.70870704431","136.69045832505","135.17111567648","132.72695576357","748","2013-01-17 00:00:00",""
"1358726400","132.85907251562","134.70870704431","132.85907251562","132.85907251562","109","2013-01-21 00:00:00",""
"1358812800","136.22804969287","132.85907251562","136.22804969287","134.37841516419","509","2013-01-22 00:00:00",""
"1358899200","137.28498370927","136.22804969287","138.07768422156","137.28498370927","170","2013-01-23 00:00:00",""
"1358985600","137.28498370927","137.28498370927","137.28498370927","137.28498370927","40","2013-01-24 00:00:00",""
"1359244800","137.21892533324","137.28498370927","139.13461823795","137.21892533324","39","2013-01-27 00:00:00",""
"1359331200","130.08462072259","137.21892533324","135.36929080456","128.89556995415","1083","2013-01-28 00:00:00",""
"1359504000","127.83863593776","130.08462072259","129.2919202103","127.64046080968","324","2013-01-30 00:00:00",""
"1359590400","128.43316132198","127.83863593776","128.43316132198","127.44228568161","211","2013-01-31 00:00:00",""
"1359849600","129.5561537144","128.43316132198","129.5561537144","127.83863593776","133","2013-02-03 00:00:00",""
